 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA
12632835;Taller de semillas;;1;0;;;2025-03-30 00:00:00.0;2025-03-30 23:59:00.0;11:00;Taller presencial que consta de una primera parte teórica en la que se abordan los conocimientos básicos sobre las semillas y su papel biológico y una parte práctica para la profundizar sobre los diferentes mecanismos de dispersión. Actividad dirigida a público familiar con menores de entre 6 y 12 años. Los menores estarán acompañados de un adulto responsable.  Duración estimada: dos horas.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cc62924d36704910VgnVCM2000001f4a900aRCRD;Talleres presenciales: ciudades sostenibles.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2a0924d36704910VgnVCM2000001f4a900aRCRD;;;;;;;;;;;;;;/contenido/actividades/CursosTalleres;
12681530;Taller Formativo de Producción Musical;;1;1;L;;2025-02-10 00:00:00.0;2025-04-07 23:59:00.0;16:30;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=51133276cdfd4910VgnVCM1000001d4a900aRCRD;Taller Formativo de Producción Musical;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=74eb3276cdfd4910VgnVCM1000001d4a900aRCRD;;;;;;;;;;;;;;/contenido/actividades/CursosTalleres;/usuario/Jovenes
12632896;Taller La Biodiversidad en acción y Aves Exóticas Invasoras;;1;0;;;2025-03-27 00:00:00.0;2025-03-27 23:59:00.0;16:30;Taller presencial que consta de una primera parte teórica en la que se abordan los conceptos básicos de biodiversidad, planes municipales de fomento de la biodiversidad y aves exóticas invasoras de la ciudad de Madrid y una parte práctica con un recorrido para interiorizar los conceptos aprendidos.  Duración estimada: dos horas y media.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a37924d36704910VgnVCM2000001f4a900aRCRD;Talleres presenciales: ciudades sostenibles.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2a0924d36704910VgnVCM2000001f4a900aRCRD;;;;;;;;;;;;;;/contenido/actividades/CursosTalleres;
12632890;Taller La Biodiversidad y nuestras Aves;;1;0;;;2025-03-20 00:00:00.0;2025-03-20 23:59:00.0;16:30;Taller presencial que consta de una primera parte teórica en la que se abordan los conceptos básicos de biodiversidad y biodiversidad de aves y una parte práctica con un recorrido para interiorizar los conceptos aprendidos.  Duración estimada: dos horas y media.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8bc6924d36704910VgnVCM2000001f4a900aRCRD;Talleres presenciales: ciudades sostenibles.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2a0924d36704910VgnVCM2000001f4a900aRCRD;;;;;;;;;;;;;;/contenido/actividades/CursosTalleres;
12630763;Taller La ITV de la bici;;1;0;;;2025-02-28 00:00:00.0;2025-02-28 23:59:00.0;17:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f2c476bd693f3910VgnVCM1000001d4a900aRCRD;Taller La ITV de la bici;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=32a8c06f1787d810VgnVCM2000001f4a900aRCRD;;;;;;;;;;;;;;/contenido/actividades/CursosTalleres;
12630762;Taller La ITV de la bici;;1;0;;;2025-03-09 00:00:00.0;2025-03-09 23:59:00.0;11:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=37b476bd693f3910VgnVCM1000001d4a900aRCRD;Taller La ITV de la bici;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=32a8c06f1787d810VgnVCM2000001f4a900aRCRD;;;;;;;;;;;;;;/contenido/actividades/CursosTalleres;
12316320;Taller reciclArte;;1;0;;;2025-03-09 00:00:00.0;2025-03-09 23:59:00.0;11:00;Con pocos materiales y cosas que encontraremos por casa aprenderemos a diseñar y realizar diferentes objetos hechos a partir de briks. De esta forma, lo que inicialmente era un residuo que tiraríamos al contenedor amarillo, le damos una segunda oportunidad transformándolo en un nuevo objeto, con una nueva utilidad y diseño propio, reduciendo la compra de estos nuevos objetos. Actividad para familias con menores mayores de 6 a 12 años. Duración aproximada de una hora y media.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a61700d72623e810VgnVCM2000001f4a900aRCRD;Talleres familiares;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=21d31f7a68a33810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD;Centro de Información y Educación Ambiental de El Huerto de El Retiro;1;PASEO;FERNAN NUÑEZ;2;RETIRO;LOS JERONIMOS;28009;441779;4473428;4.040.943.503.279.110;-36.861.797.800.993.200;;
12651754;Taller 'Todos los animales están conectados e impresión de huellas en arcilla'.;;1;0;;;2025-02-22 00:00:00.0;2025-02-22 23:59:00.0;16:30;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a9d4d9651884910VgnVCM2000001f4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=97521076c081c010VgnVCM1000000b205a0aRCRD;Aula ambiental La Cabaña del Retiro;1;PASEO;FERNAN NUÑEZ;10;RETIRO;LOS JERONIMOS;28009;442360;4473388;4.040.912.277.790.700;-36.793.179.644.920.500;/contenido/actividades/ItinerariosOtrasActividadesAmbientales;
12684903;Taller 'Pintacaras';;1;0;;;2025-02-28 00:00:00.0;2025-02-28 23:59:00.0;19:30;¡Celebra el Carnaval en los distritos de Madrid!  Únete a la fiesta más colorida y vibrante del año. Desfiles, concursos de disfraces, actividades, talleres? Madrid se llena de alegría y diversión para todas las edades. ¡No te pierdas esta oportunidad de vivir el Carnaval en Madrid! Ven y disfruta de una experiencia inolvidable.  ¿Listo para unirte a la celebración? ¡Te esperamos!;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e0197b3b79f4910VgnVCM1000001d4a900aRCRD;Carnaval en Usera;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e68097b3b79f4910VgnVCM1000001d4a900aRCRD;;;;;;;;;;;;;;/contenido/actividades/CursosTalleres;/usuario/Niños
12516239;Taller 'Remedial English';;0;1;M;;2024-10-08 00:00:00.0;2025-04-29 23:59:00.0;18:00;REMEDIAL ENGLISH: - NO es un curso. Ha sido diseñado con el único propósito de ayudar a los estudiantes ADULTOS de inglés que tienen dificultades para aprender las habilidades básicas de hablar, escribir y escuchar, - está dirigido no solo a (FALSOS) PRINCIPIANTES, sino también a cualquier otro estudiante, independientemente de su nivel, cuyas dificultades lingüísticas requieranMEJORA y CORRECCIÓN, - favorece un enfoque interactivo basado en la práctica oral basado en la práctica oral intensiva en GRUPO, - se imparte SEMANALMENTE en INGLÉS vía VIDEOCONFERENCIA. La referencia gramatical está disponible en la biblioteca virtual.  REMEDIAL ENGLISH: - is NOT a course. It has been designed with the sole purpose of helping ADULT students of English who have difficulties learning the basic skills of speaking, writing and listening, - is aimed not only at (FALSE) BEGINNERS, but also at anyother student, regardless of his/her level whose linguistic handicaps require IMPROVEMENT and CORRECTION, - favours an interactive approach based on intensive oral GROUP practice, - is WEEKLY imparted in ENGLISH via VIDEO CONFERENCE. Grammar reference available in virtual library.  Las sesiones de este taller se celebrarán, de manera virtual, los martes de 18 a 19 horas. Para participar, es necesario realizar inscripción previa a través de este enlace.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5d86b2481b1e1910VgnVCM2000001f4a900aRCRD;Remedial English;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=45b80525bf520910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal José Hierro (San Blas-Canillejas);1,6;CALLE;MARIA SEVILLA DIAGO;15;SAN BLAS-CANILLEJAS;ROSAS;28022;448214;4476029;40.433.291.625.973.600;-36.105.662.311.927.400;/contenido/actividades/CursosTalleres/Idiomas;
12515716;Taller 'Remedial English';;0;1;M;;2024-10-08 00:00:00.0;2025-04-29 23:59:00.0;18:00;REMEDIAL ENGLISH: - NO es un curso. Ha sido diseñado con el único propósito de ayudar a los estudiantes ADULTOS de inglés que tienen dificultades para aprender las habilidades básicas de hablar, escribir y escuchar, - está dirigido no solo a (FALSOS) PRINCIPIANTES, sino también a cualquier otro estudiante, independientemente de su nivel, cuyas dificultades lingüísticas requieranMEJORA y CORRECCIÓN, - favorece un enfoque interactivo basado en la práctica oral basado en la práctica oral intensiva en GRUPO, - se imparte SEMANALMENTE en INGLÉS vía VIDEOCONFERENCIA. La referencia gramatical está disponible en la biblioteca virtual.  REMEDIAL ENGLISH: - is NOT a course. It has been designed with the sole purpose of helping ADULT students of English who have difficulties learning the basic skills of speaking, writing and listening, - is aimed not only at (FALSE) BEGINNERS, but also at anyother student, regardless of his/her level whose linguistic handicaps require IMPROVEMENT and CORRECTION, - favours an interactive approach based on intensive oral GROUP practice, - is WEEKLY imparted in ENGLISH via VIDEO CONFERENCE. Grammar reference available in virtual library.  Las sesiones de este taller se celebrarán, de manera virtual, los martes de 18 a 19 horas. Para participar, es necesario realizar inscripción previa a través de este enlace.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9274b2481b1e1910VgnVCM2000001f4a900aRCRD;Remedial English;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=45b80525bf520910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0fce3d0b5e71c010VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Francisco Ibáñez (Chamartín);1,6;CALLE;MANTUANO;51;CHAMARTIN;CIUDAD JARDIN;28002;442766;4477922;4.044.810.636.195.710;-36.762.309.620.097.300;/contenido/actividades/CursosTalleres/Idiomas;
12397540;Taller 'Remedial English';;0;1;L;;2024-10-07 00:00:00.0;2025-04-28 23:59:00.0;18:00;REMEDIAL ENGLISH: - NO es un curso. Ha sido diseñado con el único propósito de ayudar a los estudiantes ADULTOS de inglés que tienen dificultades para aprender las habilidades básicas de hablar, escribir y escuchar, - está dirigido no solo a (FALSOS) PRINCIPIANTES, sino también a cualquier otro estudiante, independientemente de su nivel, cuyas dificultades lingüísticas requieranMEJORA y CORRECCIÓN, - favorece un enfoque interactivo basado en la práctica oral basado en la práctica oral intensiva en GRUPO, - se imparte SEMANALMENTE en INGLÉS vía VIDEOCONFERENCIA. La referencia gramatical está disponible en la biblioteca virtual.  REMEDIAL ENGLISH: - is NOT a course. It has been designed with the sole purpose of helping ADULT students of English who have difficulties learning the basic skills of speaking, writing and listening, - is aimed not only at (FALSE) BEGINNERS, but also at anyother student, regardless of his/her level whose linguistic handicaps require IMPROVEMENT and CORRECTION, - favours an interactive approach based on intensive oral GROUP practice, - is WEEKLY imparted in ENGLISH via VIDEO CONFERENCE. Grammar reference available in virtual library.  Las sesiones de este taller se celebrarán, de manera virtual, los lunes de 18 a 19 horas. Para participar, es necesario realizar inscripción previa a través de este enlace.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=867b0525bf520910VgnVCM1000001d4a900aRCRD;Remedial English;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=45b80525bf520910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD;Biblioteca Pública Municipal Mario Vargas Llosa (Centro);1,6;CALLE;BARCELO;4;CENTRO;JUSTICIA;28004;440645;4475347;40.426.642.215.368.100;-3.699.722.994.908.340;/contenido/actividades/CursosTalleres/Idiomas;
12520887;Taller 'Remedial English';;0;1;M;;2024-10-08 00:00:00.0;2025-04-29 23:59:00.0;18:00;REMEDIAL ENGLISH: - NO es un curso. Ha sido diseñado con el único propósito de ayudar a los estudiantes ADULTOS de inglés que tienen dificultades para aprender las habilidades básicas de hablar, escribir y escuchar, - está dirigido no solo a (FALSOS) PRINCIPIANTES, sino también a cualquier otro estudiante, independientemente de su nivel, cuyas dificultades lingüísticas requieranMEJORA y CORRECCIÓN, - favorece un enfoque interactivo basado en la práctica oral basado en la práctica oral intensiva en GRUPO, - se imparte SEMANALMENTE en INGLÉS vía VIDEOCONFERENCIA. La referencia gramatical está disponible en la biblioteca virtual.  REMEDIAL ENGLISH: - is NOT a course. It has been designed with the sole purpose of helping ADULT students of English who have difficulties learning the basic skills of speaking, writing and listening, - is aimed not only at (FALSE) BEGINNERS, but also at anyother student, regardless of his/her level whose linguistic handicaps require IMPROVEMENT and CORRECTION, - favours an interactive approach based on intensive oral GROUP practice, - is WEEKLY imparted in ENGLISH via VIDEO CONFERENCE. Grammar reference available in virtual library.  Las sesiones de este taller se celebrarán, de manera virtual, los martes de 18 a 19 horas. Para participar, es necesario realizar inscripción previa a través de este enlace.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cd6ab01c7d402910VgnVCM1000001d4a900aRCRD;Remedial English;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=45b80525bf520910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Iván de Vargas (Centro);1,6;CALLE;SAN JUSTO;5;CENTRO;PALACIO;28005;439775;4473962;4.041.410.290.844.660;-37.098.591.212.735.800;/contenido/actividades/CursosTalleres/Idiomas;
12681943;Taller ?La Quinta en Flor? con la compañía Sharon Fridman;Si quieres apuntarte, escribe a coordinacion@espacioabiertoqm.com. Acceso libre hasta completar aforo;0;1;M,X,J,V,S,D;;2025-02-08 00:00:00.0;2025-02-23 23:59:00.0;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e85fba93a70e4910VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD;Espacio Abierto Quinta de los Molinos;1,6;CALLE;JUAN IGNACIO LUCA DE TENA;20;SAN BLAS-CANILLEJAS;EL SALVADOR;28027;446636;4477644;4.044.774.002.225.860;-36.292.874.542.291.600;/contenido/actividades/DanzaBaile;
12428706;Talleres creativos en idioma serbio;;1;1;D;;2024-09-22 00:00:00.0;2025-06-22 23:59:00.0;11:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=394cdaa14d721910VgnVCM2000001f4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Iván de Vargas (Centro);1,6;CALLE;SAN JUSTO;5;CENTRO;PALACIO;28005;439775;4473962;4.041.410.290.844.660;-37.098.591.212.735.800;/contenido/actividades/CursosTalleres;/usuario/Niños
12646837;Talleres de Alfabetización Informacional: dispositivos móviles;;1;1;L,M,X,J,V,S,D;;2025-02-17 00:00:00.0;2025-02-21 23:59:00.0;12:00;¿Quieres aprender a manejar el móvil y conocer todas las aplicaciones que te ofrece?    En este taller se enseñarán los principales conceptos sobre el uso de las tecnologías de la información y la comunicación a través del dispositivo móvil.    Es necesario que el alumnado acuda con su propio dispositivo móvil.     De 12 a 14 horas.   Inscríbete en este enlace a partir del 16 de enero.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae0bd89a0f964910VgnVCM1000001d4a900aRCRD;Talleres de Alfabetización Informacional;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b05d1cdde675d710VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f64c2c6e051c010VgnVCM2000000c205a0aRCRD;Biblioteca Pública Municipal Gloria Fuertes (Barajas);1,6;AVENIDA;LOGROÑO;179;BARAJAS;CORRALEJOS;28042;449661;4479046;4.046.055.947.228.690;-35.937.461.811.785.300;/contenido/actividades/CursosTalleres/CapacitacionDigital;
12575028;Talleres de reflexión y meditación: la acción coherente;;1;1;M,X;4/12/2024,25/12/2024,1/1/2025,22/1/2025,19/2/2025,;2024-11-13 00:00:00.0;2025-03-05 23:59:00.0;18:30;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=21499827a09d2910VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb9e995a8bf5d010VgnVCM2000000c205a0aRCRD;Biblioteca Pública Municipal Canillejas (San Blas-Canillejas);0;CALLE;BOLTAÑA;23;SAN BLAS-CANILLEJAS;CANILLEJAS;28022;448119;4477485;4.044.640.229.188.280;-36.117.933.204.271.000;/contenido/actividades/CursosTalleres;
12622266;Talleres del Price (De 10 a 13 años);;0;1;S;;2025-01-11 00:00:00.0;2025-03-22 23:59:00.0;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=02ba85a2a74d3910VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD;Teatro Circo Price;1;RONDA;ATOCHA;35;ARGANZUELA;PALOS DE LA FRONTERA;28012;440722;4473051;4.040.596.936.645.750;-3.698.589.986.849.810;/contenido/actividades/CursosTalleres;/usuario/Niños,/usuario/Familias
12622263;Talleres del Price (De 14 a 18 años);;0;1;S;;2025-01-11 00:00:00.0;2025-03-22 23:59:00.0;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b9a85a2a74d3910VgnVCM1000001d4a900aRCRD;Talleres del Price (De 14 a 18 años);http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=10aa85a2a74d3910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD;Teatro Circo Price;1;RONDA;ATOCHA;35;ARGANZUELA;PALOS DE LA FRONTERA;28012;440722;4473051;4.040.596.936.645.750;-3.698.589.986.849.810;/contenido/actividades/CursosTalleres;/usuario/Niños,/usuario/Familias
12622260;Talleres del Price (de 5 y 6 años);;0;1;S;;2025-01-11 00:00:00.0;2025-03-22 23:59:00.0;10:00;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=968a85a2a74d3910VgnVCM1000001d4a900aRCRD;Talleres del Price (de 5 y 6 años);http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e8a85a2a74d3910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD;Teatro Circo Price;1;RONDA;ATOCHA;35;ARGANZUELA;PALOS DE LA FRONTERA;28012;440722;4473051;4.040.596.936.645.750;-3.698.589.986.849.810;/contenido/actividades/CursosTalleres;/usuario/Niños
12622257;Talleres del Price (De 7 a 9 años);;0;1;S;;2025-01-11 00:00:00.0;2025-03-22 23:59:00.0;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed6a85a2a74d3910VgnVCM1000001d4a900aRCRD;Talleres del Price (De 7 a 9 años);http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=427a85a2a74d3910VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=432257258ae5d010VgnVCM1000000b205a0aRCRD;Teatro Circo Price;1;RONDA;ATOCHA;35;ARGANZUELA;PALOS DE LA FRONTERA;28012;440722;4473051;4.040.596.936.645.750;-3.698.589.986.849.810;/contenido/actividades/CursosTalleres;/usuario/Niños
12330158;TALLERES FAMILIARES;;1;1;V,S,D;1/2/2025,7/2/2025,8/2/2025,14/2/2025,15/2/2025,21/2/2025,23/2/2025,;2025-02-02 00:00:00.0;2025-02-28 23:59:00.0;11:00;Para familias con menores de diferentes edades. Máximo 20 plazas.  Domingo 2, PEQUEÑOS MAMÍFEROS de 11:00 a 12:30 h. (De 3 a 5 años). Domingo 9, HORTELANOS DE INVIERNO de 11:00 a 12:30 h. (A partir de 6 años). Domingo 16, AVES RECICLADORAS de 11:00 a 12:30 h. (A partir de 6 años). Sábado 22, MINIHORTELANOS de 11:00 a 12:30 h. (De 3 a 5 años). Viernes 28, CHAPAS Y STICKER CASEROS de 17:30 a 19:00 h. (A partir de 8 años).;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ac22b2de9aa7e810VgnVCM1000001d4a900aRCRD;Actividades. Centro de Interpretación de la Naturaleza Montecarmelo. Febrero 2025;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=97fbb1980a322610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f6f3633dcd4f010VgnVCM1000000b205a0aRCRD;Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo);1;Carretera;M-607 Km 13 L-10;;FUENCARRAL-EL PARDO;EL GOLOSO;28049;441567;4484969;40.515.712.291.624.000;-36.860.532.895.354.400;/contenido/actividades/ItinerariosOtrasActividadesAmbientales;/usuario/Niños,/usuario/Familias
12330129;TALLERES INFANTILES;;1;1;S,D;2/2/2025,9/2/2025,16/2/2025,22/2/2025,;2025-02-01 00:00:00.0;2025-02-23 23:59:00.0;11:00;Sábados 1 y 15. LA CASITA DE LOS GNOMOS: Para menores de 6 a 8 años. Máximo 20 plazas. De 11 a 12 h.  Sábado 8 y domingo 23. ANIMALES MUTANTES: Para menores de 9 a 12 años. Máximo 20 plazas. De 11 a 12 h.;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4ae0b2de9aa7e810VgnVCM1000001d4a900aRCRD;Actividades. Centro de Interpretación de la Naturaleza Montecarmelo. Febrero 2025;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=97fbb1980a322610VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f6f3633dcd4f010VgnVCM1000000b205a0aRCRD;Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo);1;Carretera;M-607 Km 13 L-10;;FUENCARRAL-EL PARDO;EL GOLOSO;28049;441567;4484969;40.515.712.291.624.000;-36.860.532.895.354.400;/contenido/actividades/ItinerariosOtrasActividadesAmbientales;/usuario/Niños,/usuario/Familias
